id,year,Q
8088,2014,-0.34
8088,2015,-0.206
8089,2006,-0.19
8089,2007,-1.262
8089,2008,-0.836
8089,2009,-0.556
8089,2010,0.494
8089,2011,-0.398
8089,2012,-0.101
8089,2013,0.061
8089,2014,-0.786
8089,2015,0.41
8090,2006,-0.245
8090,2007,-1.172
8090,2008,-0.644
8090,2009,-0.996
8090,2010,0.231
8090,2011,-0.102
8090,2012,-0.059
8090,2013,0.033
8090,2014,-0.599
8090,2015,-0.097
8091,2006,-0.245
8091,2007,-1.175
8091,2008,-0.629
8091,2009,-0.979
8091,2010,0.192
8091,2011,-0.127
8091,2012,-0.082
8091,2013,0.104
8091,2014,-0.531
8091,2015,-0.126
8092,2006,-0.263
8092,2007,-1.228
8092,2008,-0.563
8092,2009,-0.959
8092,2010,0.132
8092,2011,-0.154
8092,2012,-0.1
8092,2013,0.217
8092,2014,-0.477
8092,2015,-0.146
8093,2006,-0.321
8093,2007,-1.248
8093,2008,-0.452
8093,2009,-0.764
8093,2010,0.07
8093,2011,-0.207
8093,2012,-0.155
8093,2013,0.32
8093,2014,-0.358
8093,2015,-0.2
8094,2006,-0.317
8094,2007,-1.273
8094,2008,-0.43
8094,2009,-0.795
8094,2010,0.047
8094,2011,-0.229
8094,2012,-0.15
8094,2013,0.372
8094,2014,-0.373
8094,2015,-0.18
8095,2006,-0.314
8095,2007,-1.316
8095,2008,-0.412
8095,2009,-0.827
8095,2010,0.035
8095,2011,-0.239
8095,2012,-0.147
8095,2013,0.413
8095,2014,-0.378
8095,2015,-0.164
8096,2006,-0.354
8096,2007,-1.035
8096,2008,-0.473
8096,2009,-0.962
8096,2010,0.14
8096,2011,-0.673
8096,2012,-0.276
8096,2013,0.581
8096,2014,-0.355
8096,2015,-0.444
8097,2006,0.24
8097,2007,-1.212
8097,2008,-0.038
8097,2009,-0.646
8097,2010,-0.228
8097,2011,0.094
8097,2012,0.576
8097,2013,1.374
8097,2014,-0.193
8097,2015,-0.562
8098,2006,-0.356
8098,2007,-1.294
8098,2008,-0.261
8098,2009,-0.416
8098,2010,-0.329
8098,2011,-0.028
8098,2012,0.783
8098,2013,1.16
8098,2014,-0.102
8098,2015,-0.6
8099,2006,-0.777
8099,2007,-1.896
8099,2008,-0.765
8099,2009,-0.286
8099,2010,-0.628
8099,2011,0.653
8099,2012,0.679
8099,2013,0.66
8099,2014,0.354
8099,2015,-0.661
8100,2006,-0.968
8100,2007,-2.232
8100,2008,-0.74
8100,2009,-0.002
8100,2010,-0.986
8100,2011,-0.145
8100,2012,0.778
8100,2013,0.711
8100,2014,-0.49
8100,2015,-1.19
8101,2006,-0.844
8101,2007,-1.943
8101,2008,-0.498
8101,2009,-0.332
8101,2010,-0.323
8101,2011,-0.133
8101,2012,1.151
8101,2013,0.986
8101,2014,-0.217
8101,2015,-1.158
8102,2006,-0.828
8102,2007,-1.744
8102,2008,-0.121
8102,2009,-0.138
8102,2010,-0.309
8102,2011,-0.128
8102,2012,1.198
8102,2013,1.08
8102,2014,-0.226
8102,2015,-0.903
8103,2006,-0.89
8103,2007,-1.957
8103,2008,-0.297
8103,2009,-0.209
8103,2010,-0.245
8103,2011,-0.257
8103,2012,1.035
8103,2013,0.62
8103,2014,-0.612
8103,2015,-0.819
8104,2006,-0.849
8104,2007,-1.271
8104,2008,0.02
8104,2009,-0.435
8104,2010,0.263
8104,2011,-0.373
8104,2012,1.398
8104,2013,0.569
8104,2014,-1.06
8104,2015,-0.996
8105,2006,-0.783
8105,2007,-1.309
8105,2008,0.197
8105,2009,-0.251
8105,2010,-0.094
8105,2011,-0.13
8105,2012,0.598
8105,2013,0.08
8105,2014,-0.31
8105,2015,-0.566
8106,2006,-0.729
8106,2007,-1.404
8106,2008,0.093
8106,2009,-0.229
8106,2010,0.029
8106,2011,-0.457
8106,2012,1.091
8106,2013,0.462
8106,2014,-0.368
8106,2015,-0.7
8107,2006,-1.13
8107,2007,-1.812
8107,2008,0.268
8107,2009,-0.139
8107,2010,0.028
8107,2011,-0.707
8107,2012,1.224
8107,2013,0.557
8107,2014,-0.107
8107,2015,-1.269
8108,2006,-1.164
8108,2007,-1.81
8108,2008,0.141
8108,2009,-0.157
8108,2010,0.031
8108,2011,-1.044
8108,2012,1.391
8108,2013,0.598
8108,2014,-0.153
8108,2015,-1.257
8109,2006,-1.66
8109,2007,-2.099
8109,2008,-0.109
8109,2009,-0.025
8109,2010,0.301
8109,2011,-1.437
8109,2012,1.151
8109,2013,1.028
8109,2014,-0.132
8109,2015,-1.068
8110,2006,-1.489
8110,2007,-1.871
8110,2008,-0.587
8110,2009,-0.128
8110,2010,0.156
8110,2011,-1.811
8110,2012,1.307
8110,2013,1.254
8110,2014,-0.465
8110,2015,-1.233
8111,2006,-1.469
8111,2007,-2.276
8111,2008,-0.451
8111,2009,-0.075
8111,2010,0.41
8111,2011,-1.744
8111,2012,1.176
8111,2013,1.312
8111,2014,-0.174
8111,2015,-1.292
8112,2006,-1.497
8112,2007,-2.488
8112,2008,-0.458
8112,2009,-0.119
8112,2010,0.328
8112,2011,-1.308
8112,2012,1.155
8112,2013,1.261
8112,2014,-0.053
8112,2015,-1.619
8113,2006,-1.53
8113,2007,-2.386
8113,2008,-0.679
8113,2009,-0.213
8113,2010,0.288
8113,2011,-1.527
8113,2012,1.179
8113,2013,1.326
8113,2014,-0.101
8113,2015,-1.558
8114,2006,-1.19
8114,2007,-1.627
8114,2008,-0.75
8114,2009,-0.362
8114,2010,0.117
8114,2011,-1.37
8114,2012,0.533
8114,2013,1.508
8114,2014,-0.472
8114,2015,-1.446
8115,2006,-1.111
8115,2007,-1.614
8115,2008,-0.836
8115,2009,-0.357
8115,2010,0.258
8115,2011,-1.352
8115,2012,0.432
8115,2013,1.373
8115,2014,-0.247
8115,2015,-1.272
8116,2006,-1.111
8116,2007,-1.719
8116,2008,-0.82
8116,2009,-0.381
8116,2010,0.331
8116,2011,-1.382
8116,2012,0.35
8116,2013,1.319
8116,2014,-0.193
8116,2015,-1.227
8117,2006,-1.027
8117,2007,-1.174
8117,2008,-0.68
8117,2009,-0.84
8117,2010,0.543
8117,2011,-1.118
8117,2012,-0.531
8117,2013,1.182
8117,2014,-0.014
8117,2015,-0.898
8118,2006,-0.892
8118,2007,-1.145
8118,2008,-0.714
8118,2009,-0.563
8118,2010,0.311
8118,2011,-1.08
8118,2012,-0.49
8118,2013,0.15
8118,2014,-0.163
8118,2015,-1.037
8119,2006,-0.553
8119,2007,-1.277
8119,2008,-0.526
8119,2009,-0.18
8119,2010,0.569
8119,2011,-0.608
8119,2012,0.094
8119,2013,1.225
8119,2014,0.6
8119,2015,-1.245
8120,2006,-0.339
8120,2007,-0.781
8120,2008,0.073
8120,2009,-0.214
8120,2010,0.129
8120,2011,-0.855
8120,2012,-0.023
8120,2013,1.754
8120,2014,0.434
8120,2015,-0.698
8121,2006,-0.296
8121,2007,-0.646
8121,2008,0.06
8121,2009,-0.316
8121,2010,0.025
8121,2011,-0.712
8121,2012,-0.349
8121,2013,1.71
8121,2014,0.448
8121,2015,-0.935
8122,2006,-1.499
8122,2007,-2.393
8122,2008,-0.533
8122,2009,-0.196
8122,2010,-0.783
8122,2011,-0.114
8122,2012,0.956
8122,2013,1.81
8122,2014,0.384
8122,2015,-1.06
8123,2006,-0.276
8123,2007,-2.532
8123,2008,-0.109
8123,2009,0.191
8123,2010,-0.572
8123,2011,-0.33
8123,2012,0.488
8123,2013,2.722
8123,2014,1.015
8123,2015,-0.069
8124,2006,-0.268
8124,2007,-2.543
8124,2008,-0.126
8124,2009,0.203
8124,2010,-0.574
8124,2011,-0.321
8124,2012,0.505
8124,2013,2.719
8124,2014,1.01
8124,2015,-0.036
8125,2006,-0.252
8125,2007,-2.558
8125,2008,-0.143
8125,2009,0.209
8125,2010,-0.583
8125,2011,-0.322
8125,2012,0.504
8125,2013,2.704
8125,2014,1.008
8125,2015,0.01
8126,2006,-0.246
8126,2007,-2.628
8126,2008,-0.199
8126,2009,0.189
8126,2010,-0.571
8126,2011,-0.295
8126,2012,0.533
8126,2013,2.671
8126,2014,1.002
8126,2015,0.099
8127,2006,-0.007
8127,2007,-3.028
8127,2008,-0.224
8127,2009,0.233
8127,2010,-0.444
8127,2011,-0.407
8127,2012,0.433
8127,2013,2.551
8127,2014,1.067
8127,2015,0.189
8128,2006,0.025
8128,2007,-3.134
8128,2008,-0.262
8128,2009,0.222
8128,2010,-0.416
8128,2011,-0.381
8128,2012,0.503
8128,2013,2.494
8128,2014,1.046
8128,2015,0.271
8129,2006,-0.036
8129,2007,-3.354
8129,2008,-0.5
8129,2009,0.219
8129,2010,-0.412
8129,2011,-0.412
8129,2012,0.399
8129,2013,2.517
8129,2014,0.863
8129,2015,0.24
8130,2006,-0.044
8130,2007,-2.834
8130,2008,-0.481
8130,2009,0.278
8130,2010,-0.255
8130,2011,-0.378
8130,2012,0.512
8130,2013,2.052
8130,2014,0.993
8130,2015,0.431
8131,2006,-0.058
8131,2007,-2.923
8131,2008,-0.667
8131,2009,0.048
8131,2010,-0.035
8131,2011,-0.492
8131,2012,0.378
8131,2013,1.909
8131,2014,1.117
8131,2015,0.631
8132,2006,0.04
8132,2007,-3.244
8132,2008,-0.608
8132,2009,0.081
8132,2010,-0.19
8132,2011,-0.756
8132,2012,0.362
8132,2013,1.887
8132,2014,1.195
8132,2015,0.56
8133,2006,0.038
8133,2007,-3.219
8133,2008,-0.637
8133,2009,0.075
8133,2010,-0.169
8133,2011,-0.739
8133,2012,0.362
8133,2013,1.885
8133,2014,1.208
8133,2015,0.547
8134,2006,0.057
8134,2007,-3.114
8134,2008,-0.785
8134,2009,-0.076
8134,2010,-0.203
8134,2011,-0.578
8134,2012,0.379
8134,2013,1.894
8134,2014,1.144
8134,2015,0.422
8135,2006,-0.159
8135,2007,-2.22
8135,2008,-0.467
8135,2009,-0.039
8135,2010,0.487
8135,2011,-0.757
8135,2012,0.533
8135,2013,1.703
8135,2014,0.789
8135,2015,-0.106
8136,2006,-0.062
8136,2007,-2.567
8136,2008,-0.628
8136,2009,0.255
8136,2010,0.297
8136,2011,-1.166
8136,2012,0.525
8136,2013,2.278
8136,2014,0.098
8136,2015,0.073
8137,2006,0.101
8137,2007,-2.406
8137,2008,-0.901
8137,2009,0.454
8137,2010,0.451
8137,2011,-1.252
8137,2012,0.607
8137,2013,2.476
8137,2014,-0.29
8137,2015,-0.025
8138,2006,-0.649
8138,2007,-1.635
8138,2008,-0.878
8138,2009,0.919
8138,2010,0.09
8138,2011,-1.704
8138,2012,0.897
8138,2013,2.283
8138,2014,0.594
8138,2015,0.027
8139,2006,-0.557
8139,2007,-1.62
8139,2008,-0.873
8139,2009,1.061
8139,2010,-0.011
8139,2011,-1.558
8139,2012,0.971
8139,2013,2.248
8139,2014,0.564
8139,2015,0.037
8140,2006,-0.505
8140,2007,-1.552
8140,2008,-0.878
8140,2009,1.091
8140,2010,-0.059
8140,2011,-1.263
8140,2012,1.015
8140,2013,2.139
8140,2014,0.511
8140,2015,-0.155
8141,2006,-0.554
8141,2007,-1.528
8141,2008,-0.821
8141,2009,1.118
8141,2010,0.038
8141,2011,-1.366
8141,2012,1.02
8141,2013,2.309
8141,2014,0.197
8141,2015,0.018
8142,2006,-0.048
8142,2007,-1.317
8142,2008,-0.988
8142,2009,1.317
8142,2010,0.017
8142,2011,-0.884
8142,2012,1.298
8142,2013,1.539
8142,2014,0.714
8142,2015,-0.191
8143,2006,-0.403
8143,2007,-1.313
8143,2008,-0.927
8143,2009,1.188
8143,2010,0.088
8143,2011,-1.196
8143,2012,1.204
8143,2013,2.044
8143,2014,0.198
8143,2015,-0.136
8144,2006,-0.461
8144,2007,-1.712
8144,2008,-0.063
8144,2009,0.692
8144,2010,0.105
8144,2011,-1.328
8144,2012,1.407
8144,2013,2.752
8144,2014,-0.541
8144,2015,-0.528
8145,2006,-0.465
8145,2007,-1.712
8145,2008,-0.066
8145,2009,0.694
8145,2010,0.103
8145,2011,-1.326
8145,2012,1.405
8145,2013,2.756
8145,2014,-0.543
8145,2015,-0.525
8146,2006,-0.465
8146,2007,-1.701
8146,2008,-0.14
8146,2009,0.692
8146,2010,0.189
8146,2011,-1.455
8146,2012,1.316
8146,2013,2.732
8146,2014,-0.677
8146,2015,-0.4
8147,2006,0.329
8147,2007,-0.688
8147,2008,-1.128
8147,2009,0.541
8147,2010,0.179
8147,2011,-0.324
8147,2012,1.196
8147,2013,2.308
8147,2014,-0.923
8147,2015,0.37
8148,2006,1.134
8148,2007,-0.479
8148,2008,-1.183
8148,2009,0.457
8148,2010,0.2
8148,2011,-0.509
8148,2012,1.902
8148,2013,1.965
8148,2014,-0.435
8148,2015,0.212
8149,2006,0.936
8149,2007,-0.459
8149,2008,-1.274
8149,2009,0.547
8149,2010,0.422
8149,2011,-0.338
8149,2012,1.819
8149,2013,1.885
8149,2014,-0.898
8149,2015,0.263
8150,2006,1.123
8150,2007,-0.144
8150,2008,-1.019
8150,2009,0.46
8150,2010,0.175
8150,2011,0.017
8150,2012,1.798
8150,2013,1.718
8150,2014,-0.623
8150,2015,0.226
8151,2006,1.087
8151,2007,0.045
8151,2008,-0.926
8151,2009,0.566
8151,2010,0.263
8151,2011,-0.153
8151,2012,1.923
8151,2013,1.56
8151,2014,-0.603
8151,2015,0.305
8152,2006,1.311
8152,2007,0.036
8152,2008,-1.366
8152,2009,0.584
8152,2010,0.126
8152,2011,-0.007
8152,2012,1.463
8152,2013,1.622
8152,2014,-0.804
8152,2015,0.177
8153,2006,1.101
8153,2007,-0.088
8153,2008,-1.45
8153,2009,0.759
8153,2010,0.695
8153,2011,-0.586
8153,2012,1.018
8153,2013,1.569
8153,2014,-0.788
8153,2015,0.992
8154,2006,1.302
8154,2007,-0.3
8154,2008,-1.647
8154,2009,0.915
8154,2010,0.669
8154,2011,-0.408
8154,2012,0.941
8154,2013,1.538
8154,2014,-0.49
8154,2015,0.905
8155,2006,0.973
8155,2007,-0.411
8155,2008,-1.75
8155,2009,0.671
8155,2010,0.813
8155,2011,-0.025
8155,2012,0.541
8155,2013,1.393
8155,2014,-0.309
8155,2015,1.132
8156,2006,0.713
8156,2007,-0.517
8156,2008,-1.239
8156,2009,1.01
8156,2010,1.27
8156,2011,-0.352
8156,2012,-0.053
8156,2013,1.605
8156,2014,-0.478
8156,2015,1.481
8157,2006,0.105
8157,2007,-0.892
8157,2008,-1.965
8157,2009,0.805
8157,2010,1.039
8157,2011,-0.208
8157,2012,-0.106
8157,2013,0.794
8157,2014,-0.192
8157,2015,1.195
8158,2006,-0.047
8158,2007,-1.295
8158,2008,-1.608
8158,2009,0.837
8158,2010,0.957
8158,2011,-0.285
8158,2012,-0.014
8158,2013,0.621
8158,2014,-0.036
8158,2015,1.357
8159,2006,-0.302
8159,2007,-1.83
8159,2008,-0.684
8159,2009,0.539
8159,2010,0.674
8159,2011,-1.463
8159,2012,1.483
8159,2013,2.569
8159,2014,-0.304
8159,2015,0.456
8160,2006,-0.254
8160,2007,-1.76
8160,2008,-0.635
8160,2009,-0.211
8160,2010,1.022
8160,2011,0.533
8160,2012,0.343
8160,2013,0.245
8160,2014,-0.482
8160,2015,0.669
8161,2006,-0.274
8161,2007,-1.829
8161,2008,-0.624
8161,2009,-0.217
8161,2010,1.079
8161,2011,0.536
8161,2012,0.526
8161,2013,0.133
8161,2014,-0.611
8161,2015,0.566
8162,2006,-0.25
8162,2007,-1.792
8162,2008,-0.613
8162,2009,-0.284
8162,2010,1.106
8162,2011,0.541
8162,2012,0.57
8162,2013,0.163
8162,2014,-0.607
8162,2015,0.599
8163,2006,-0.122
8163,2007,-1.593
8163,2008,-0.784
8163,2009,-0.142
8163,2010,1.084
8163,2011,0.714
8163,2012,0.556
8163,2013,0.041
8163,2014,-1.017
8163,2015,0.756
8164,2006,-0.33
8164,2007,-1.713
8164,2008,-0.789
8164,2009,-0.264
8164,2010,1.091
8164,2011,0.783
8164,2012,1.089
8164,2013,0.415
8164,2014,0.295
8164,2015,1.167
8165,2006,-0.433
8165,2007,-1.853
8165,2008,-1.012
8165,2009,0.081
8165,2010,1.33
8165,2011,0.507
8165,2012,0.817
8165,2013,0.387
8165,2014,0.467
8165,2015,1.425
8166,2006,-0.448
8166,2007,-1.87
8166,2008,-1.13
8166,2009,0.152
8166,2010,1.38
8166,2011,0.477
8166,2012,0.898
8166,2013,0.382
8166,2014,0.514
8166,2015,1.497
8167,2006,0.042
8167,2007,-1.456
8167,2008,-0.951
8167,2009,1.526
8167,2010,1.824
8167,2011,-0.038
8167,2012,0.755
8167,2013,0.668
8167,2014,0.167
8167,2015,1.085
8168,2006,0.552
8168,2007,-0.783
8168,2008,-0.479
8168,2009,0.297
8168,2010,-1.457
8168,2011,1.935
8168,2012,-0.585
8168,2013,0.93
8168,2014,0.957
8168,2015,-1.217
8169,2006,0.742
8169,2007,-1.118
8169,2008,-0.172
8169,2009,-0.309
8169,2010,-0.681
8169,2011,1.019
8169,2012,-0.592
8169,2013,0.852
8169,2014,0.805
8169,2015,-1.008
8170,2006,0.965
8170,2007,-1.21
8170,2008,0.054
8170,2009,0.295
8170,2010,-0.491
8170,2011,0.955
8170,2012,-1.109
8170,2013,0.985
8170,2014,0.302
8170,2015,-0.61
8171,2006,1.582
8171,2007,-0.888
8171,2008,0.206
8171,2009,0.174
8171,2010,-0.315
8171,2011,0.723
8171,2012,-0.435
8171,2013,0.414
8171,2014,-0.003
8171,2015,-0.347
8172,2006,0.038
8172,2007,-1.15
8172,2008,-0.039
8172,2009,0.236
8172,2010,-0.539
8172,2011,0.903
8172,2012,-0.69
8172,2013,1.882
8172,2014,1.182
8172,2015,0.773
8173,2006,-0.514
8173,2007,-1.227
8173,2008,0.036
8173,2009,0.676
8173,2010,-0.202
8173,2011,0.797
8173,2012,-0.645
8173,2013,2.118
8173,2014,1.687
8173,2015,1.039
8174,2006,-0.554
8174,2007,-1.175
8174,2008,0.032
8174,2009,0.701
8174,2010,-0.179
8174,2011,0.778
8174,2012,-0.671
8174,2013,2.154
8174,2014,1.681
8174,2015,1.048
8175,2006,0.329
8175,2007,-0.584
8175,2008,-0.294
8175,2009,0.265
8175,2010,-0.244
8175,2011,0.453
8175,2012,0.329
8175,2013,1.343
8175,2014,3.259
8175,2015,0.801
8176,2006,-0.164
8176,2007,-0.115
8176,2008,-0.189
8176,2009,0.684
8176,2010,0.005
8176,2011,0.051
8176,2012,-0.139
8176,2013,1.997
8176,2014,2.994
8176,2015,1.067
8177,2006,-0.42
8177,2007,-0.859
8177,2008,0.195
8177,2009,0.727
8177,2010,0.3
8177,2011,0.437
8177,2012,-0.767
8177,2013,2
8177,2014,2.412
8177,2015,1.157
8178,2006,-0.494
8178,2007,0.152
8178,2008,0.001
8178,2009,1.35
8178,2010,0.237
8178,2011,0.02
8178,2012,-0.795
8178,2013,2.155
8178,2014,1.998
8178,2015,0.938
8179,2006,-0.771
8179,2007,0.008
8179,2008,-0.578
8179,2009,1.191
8179,2010,-0.27
8179,2011,-0.143
8179,2012,-0.899
8179,2013,1.544
8179,2014,2.236
8179,2015,1.299
8180,2006,-0.817
8180,2007,-0.266
8180,2008,-0.849
8180,2009,0.815
8180,2010,-0.595
8180,2011,-0.303
8180,2012,-0.619
8180,2013,1.232
8180,2014,1.595
8180,2015,0.937
8181,2006,-0.81
8181,2007,-0.251
8181,2008,-0.894
8181,2009,0.791
8181,2010,-0.592
8181,2011,-0.314
8181,2012,-0.684
8181,2013,1.265
8181,2014,1.517
8181,2015,0.875
8182,2006,-0.969
8182,2007,-1.09
8182,2008,-0.362
8182,2009,0.585
8182,2010,-0.581
8182,2011,-0.139
8182,2012,-0.113
8182,2013,0.732
8182,2014,1.058
8182,2015,0.54
8183,2006,-1.003
8183,2007,-1.028
8183,2008,-0.51
8183,2009,0.097
8183,2010,-0.688
8183,2011,-0.221
8183,2012,-0.067
8183,2013,0.513
8183,2014,0.008
8183,2015,0.073
8184,2006,-1.397
8184,2007,-0.771
8184,2008,-1.063
8184,2009,0.371
8184,2010,-0.351
8184,2011,-0.298
8184,2012,-0.473
8184,2013,0.928
8184,2014,0.357
8184,2015,0.096
8185,2006,-1.508
8185,2007,-0.341
8185,2008,-1.002
8185,2009,0.384
8185,2010,-0.631
8185,2011,-0.078
8185,2012,-0.188
8185,2013,0.819
8185,2014,0.922
8185,2015,0.683
8186,2006,-1.509
8186,2007,-0.257
8186,2008,-0.929
8186,2009,0.386
8186,2010,-0.653
8186,2011,-0.087
8186,2012,-0.224
8186,2013,0.675
8186,2014,1.087
8186,2015,0.855
8187,2006,-0.706
8187,2007,0.458
8187,2008,-0.886
8187,2009,0.335
8187,2010,-0.436
8187,2011,0.007
8187,2012,0.474
8187,2013,0.986
8187,2014,1.482
8187,2015,2.116
8188,2006,-0.784
8188,2007,0.655
8188,2008,-0.966
8188,2009,0.411
8188,2010,-0.482
8188,2011,-0.036
8188,2012,0.57
8188,2013,1.147
8188,2014,1.456
8188,2015,2.095
8189,2006,-0.545
8189,2007,0.761
8189,2008,-0.96
8189,2009,0.145
8189,2010,-0.888
8189,2011,-0.205
8189,2012,0.419
8189,2013,1.254
8189,2014,1.292
8189,2015,2.107
8190,2006,-0.651
8190,2007,0.784
8190,2008,-0.812
8190,2009,0.256
8190,2010,-0.82
8190,2011,-0.175
8190,2012,0.476
8190,2013,1.219
8190,2014,1.322
8190,2015,2.147
8191,2006,-0.979
8191,2007,0.822
8191,2008,-0.988
8191,2009,0.412
8191,2010,-0.794
8191,2011,-0.431
8191,2012,0.371
8191,2013,1.205
8191,2014,1.294
8191,2015,2.149
8192,2006,-1.011
8192,2007,0.386
8192,2008,-0.987
8192,2009,0.72
8192,2010,-0.332
8192,2011,-0.186
8192,2012,0.693
8192,2013,0.916
8192,2014,1.594
8192,2015,2.253
8193,2006,-1.258
8193,2007,0.147
8193,2008,-0.78
8193,2009,1.05
8193,2010,-0.17
8193,2011,-0.105
8193,2012,0.808
8193,2013,1.034
8193,2014,1.474
8193,2015,2.197
8194,2006,-0.652
8194,2007,-0.297
8194,2008,-0.978
8194,2009,1.401
8194,2010,-0.372
8194,2011,-0.178
8194,2012,0.71
8194,2013,1.095
8194,2014,1.622
8194,2015,1.829
8195,2006,-0.362
8195,2007,-0.109
8195,2008,-1.038
8195,2009,1.341
8195,2010,-0.717
8195,2011,-1.032
8195,2012,0.249
8195,2013,0.971
8195,2014,1.387
8195,2015,1.486
8196,2006,-0.591
8196,2007,-0.465
8196,2008,-1.312
8196,2009,1.701
8196,2010,-0.192
8196,2011,-0.264
8196,2012,0.811
8196,2013,1.055
8196,2014,1.948
8196,2015,1.944
8197,2006,-0.408
8197,2007,-0.362
8197,2008,-1.293
8197,2009,1.359
8197,2010,-0.434
8197,2011,-0.825
8197,2012,0.368
8197,2013,0.768
8197,2014,1.65
8197,2015,1.792
8198,2006,-0.522
8198,2007,-0.57
8198,2008,-1.344
8198,2009,1.72
8198,2010,-0.338
8198,2011,-0.327
8198,2012,0.613
8198,2013,0.864
8198,2014,2.014
8198,2015,2.09
8199,2006,-0.611
8199,2007,-0.872
8199,2008,-1.058
8199,2009,2.009
8199,2010,0.181
8199,2011,-0.385
8199,2012,0.659
8199,2013,0.821
8199,2014,2.088
8199,2015,2.203
8200,2006,-0.701
8200,2007,-0.977
8200,2008,-1.763
8200,2009,2.063
8200,2010,0.518
8200,2011,0.059
8200,2012,0.692
8200,2013,0.781
8200,2014,1.482
8200,2015,2.06
8201,2006,-0.811
8201,2007,-1.274
8201,2008,-2.024
8201,2009,2.091
8201,2010,1.195
8201,2011,-0.076
8201,2012,0.254
8201,2013,0.668
8201,2014,0.301
8201,2015,2.204
8202,2006,-0.365
8202,2007,-1.054
8202,2008,-1.557
8202,2009,1.905
8202,2010,0.507
8202,2011,-0.216
8202,2012,-0.168
8202,2013,0.63
8202,2014,0.993
8202,2015,2.06
8203,2006,0.005
8203,2007,-1.255
8203,2008,-2.311
8203,2009,1.695
8203,2010,1.076
8203,2011,-0.412
8203,2012,-0.169
8203,2013,0.622
8203,2014,0.106
8203,2015,1.698
8204,2006,0.044
8204,2007,-1.204
8204,2008,-1.939
8204,2009,1.384
8204,2010,1.131
8204,2011,-0.634
8204,2012,-0.199
8204,2013,0.671
8204,2014,0.082
8204,2015,1.702
8205,2006,0.227
8205,2007,-1.031
8205,2008,-1.385
8205,2009,1.512
8205,2010,0.886
8205,2011,-0.6
8205,2012,-0.182
8205,2013,0.939
8205,2014,0.103
8205,2015,1.494
8206,2006,0.346
8206,2007,-0.801
8206,2008,-1.278
8206,2009,1.337
8206,2010,0.675
8206,2011,-0.366
8206,2012,-0.219
8206,2013,1.015
8206,2014,0.232
8206,2015,1.202
8207,2006,-0.004
8207,2007,-0.399
8207,2008,-1.096
8207,2009,1.178
8207,2010,1.417
8207,2011,-0.545
8207,2012,0.125
8207,2013,1.061
8207,2014,0.365
8207,2015,1.654
8208,2006,-0.037
8208,2007,-0.375
8208,2008,-1.022
8208,2009,1.159
8208,2010,1.521
8208,2011,-0.465
8208,2012,0.171
8208,2013,1.078
8208,2014,0.366
8208,2015,1.693
8209,2006,-0.043
8209,2007,-0.31
8209,2008,-1.043
8209,2009,1.035
8209,2010,0.702
8209,2011,-0.821
8209,2012,0.062
8209,2013,1.15
8209,2014,0.433
8209,2015,1.634
8210,2006,-0.185
8210,2007,-0.38
8210,2008,-1.017
8210,2009,0.979
8210,2010,0.799
8210,2011,-0.844
8210,2012,0.168
8210,2013,1.163
8210,2014,0.518
8210,2015,1.666
8211,2006,-0.266
8211,2007,-0.395
8211,2008,-0.922
8211,2009,1.005
8211,2010,0.96
8211,2011,-0.917
8211,2012,0.404
8211,2013,1.124
8211,2014,0.579
8211,2015,1.768
8212,2006,-0.396
8212,2007,-0.27
8212,2008,-0.747
8212,2009,0.743
8212,2010,0.505
8212,2011,-1.485
8212,2012,0.295
8212,2013,1.29
8212,2014,0.568
8212,2015,1.76
8213,2006,-0.397
8213,2007,-0.269
8213,2008,-0.748
8213,2009,0.743
8213,2010,0.505
8213,2011,-1.486
8213,2012,0.295
8213,2013,1.289
8213,2014,0.569
8213,2015,1.761
8214,2006,-0.831
8214,2007,-0.041
8214,2008,-0.339
8214,2009,1.051
8214,2010,0.222
8214,2011,-1.221
8214,2012,0.524
8214,2013,1.368
8214,2014,0.717
8214,2015,2.184
8215,2006,-0.95
8215,2007,0.009
8215,2008,-0.28
8215,2009,0.787
8215,2010,0.132
8215,2011,-1.668
8215,2012,0.606
8215,2013,1.18
8215,2014,0.263
8215,2015,1.932
8216,2006,-0.258
8216,2007,-0.418
8216,2008,-0.581
8216,2009,0.439
8216,2010,0.51
8216,2011,-2.031
8216,2012,0.913
8216,2013,0.443
8216,2014,0.359
8216,2015,1.384
8217,2006,-0.288
8217,2007,0.065
8217,2008,-0.352
8217,2009,-0.088
8217,2010,0.309
8217,2011,-1.897
8217,2012,1.296
8217,2013,0.395
8217,2014,0.375
8217,2015,1.016
8218,2006,-0.722
8218,2007,-0.162
8218,2008,-0.549
8218,2009,0.069
8218,2010,0.067
8218,2011,-2.29
8218,2012,1.085
8218,2013,0.306
8218,2014,0.805
8218,2015,1.217
8219,2006,-0.631
8219,2007,-0.249
8219,2008,-0.135
8219,2009,-0.352
8219,2010,0.36
8219,2011,-1.538
8219,2012,1.871
8219,2013,0.453
8219,2014,-0.364
8219,2015,0.386
8220,2006,-0.705
8220,2007,-0.221
8220,2008,-0.245
8220,2009,-0.173
8220,2010,0.363
8220,2011,-1.216
8220,2012,1.772
8220,2013,0.575
8220,2014,-0.845
8220,2015,-0.115
8221,2006,-0.513
8221,2007,-0.652
8221,2008,-0.148
8221,2009,-0.122
8221,2010,0.17
8221,2011,-1.012
8221,2012,1.788
8221,2013,0.422
